construct_seconds,execution_order,family,instance,method,n,query_seconds,repeat,seed,total_seconds
0.00521787500474602,first,dense_frontier,dense_frontier_n90_m6_g9_s23,compressed,90,0.008761749981204048,0,23,0.014015500026289374
0.077598667005077,second,dense_frontier,dense_frontier_n90_m6_g9_s23,dense,90,0.002130832988768816,0,23,0.07974433302297257
0.0773824590141885,first,dense_frontier,dense_frontier_n90_m6_g9_s23,dense,90,0.002002459019422531,1,23,0.07939854197320528
0.005195083998842165,second,dense_frontier,dense_frontier_n90_m6_g9_s23,compressed,90,0.008674167009303346,1,23,0.013908249995438382
0.005193083983613178,first,dense_frontier,dense_frontier_n90_m6_g9_s23,compressed,90,0.008679541992023587,2,23,0.013910249981563538
0.07765500000095926,second,dense_frontier,dense_frontier_n90_m6_g9_s23,dense,90,0.0020055420172866434,2,23,0.07967499998630956
0.07701199999428354,first,dense_frontier,dense_frontier_n90_m6_g9_s23,dense,90,0.001988875010283664,3,23,0.07901449999189936
0.005245999986073002,second,dense_frontier,dense_frontier_n90_m6_g9_s23,compressed,90,0.008765083010075614,3,23,0.014050708006834611
0.005155082995770499,first,dense_frontier,dense_frontier_n90_m6_g9_s23,compressed,90,0.008827417012071237,4,23,0.014020000002346933
0.07753012501052581,second,dense_frontier,dense_frontier_n90_m6_g9_s23,dense,90,0.001997749990550801,4,23,0.07954112501465715
0.010200332995736971,first,dense_frontier,dense_frontier_n180_m6_g13_s21,compressed,180,0.016858582996064797,0,21,0.027132249990245327
0.15259991699713282,second,dense_frontier,dense_frontier_n180_m6_g13_s21,dense,180,0.004030624986626208,0,21,0.1566548750270158
0.15238675000728108,first,dense_frontier,dense_frontier_n180_m6_g13_s21,dense,180,0.003864500002237037,1,21,0.15627500001573935
0.010346916998969391,second,dense_frontier,dense_frontier_n180_m6_g13_s21,compressed,180,0.017077415977837518,1,21,0.027489250001963228
0.01023741700919345,first,dense_frontier,dense_frontier_n180_m6_g13_s21,compressed,180,0.01694108301308006,2,21,0.027244915982009843
0.15258741698926315,second,dense_frontier,dense_frontier_n180_m6_g13_s21,dense,180,0.0040311249904334545,2,21,0.15664220898179337
0.15261854100390337,first,dense_frontier,dense_frontier_n180_m6_g13_s21,dense,180,0.004088957997737452,3,21,0.15673325001262128
0.01032879197737202,second,dense_frontier,dense_frontier_n180_m6_g13_s21,compressed,180,0.017046459019184113,3,21,0.02744562498992309
0.010325333016226068,first,dense_frontier,dense_frontier_n180_m6_g13_s21,compressed,180,0.016842166980495676,4,21,0.02723137501743622
0.15248704102123156,second,dense_frontier,dense_frontier_n180_m6_g13_s21,dense,180,0.004030457988847047,4,21,0.15654200001154095
0.1526821659936104,first,dense_frontier,dense_frontier_n180_m6_g13_s22,dense,180,0.003936458000680432,0,22,0.1566421250172425
0.010207583021838218,second,dense_frontier,dense_frontier_n180_m6_g13_s22,compressed,180,0.01654066698392853,0,22,0.026815666002221406
0.010218417010037228,first,dense_frontier,dense_frontier_n180_m6_g13_s22,compressed,180,0.016706624999642372,1,22,0.02699408301850781
0.15184145802049898,second,dense_frontier,dense_frontier_n180_m6_g13_s22,dense,180,0.003919749986380339,1,22,0.15578495798399672
0.15227333299117163,first,dense_frontier,dense_frontier_n180_m6_g13_s22,dense,180,0.003900542011251673,2,22,0.15619708399754018
0.010240542003884912,second,dense_frontier,dense_frontier_n180_m6_g13_s22,compressed,180,0.01675533299567178,2,22,0.02706145800766535
0.010328584001399577,first,dense_frontier,dense_frontier_n180_m6_g13_s22,compressed,180,0.01694291699095629,3,22,0.027338999992934987
0.15216024999972433,second,dense_frontier,dense_frontier_n180_m6_g13_s22,dense,180,0.004091709008207545,3,22,0.1562758749932982
0.15233104201615788,first,dense_frontier,dense_frontier_n180_m6_g13_s22,dense,180,0.00397408299613744,4,22,0.1563282500137575
0.010170791996642947,second,dense_frontier,dense_frontier_n180_m6_g13_s22,compressed,180,0.016935417021159083,4,22,0.02717229101108387
0.01021795900305733,first,dense_frontier,dense_frontier_n180_m6_g13_s23,compressed,180,0.01697066699853167,0,23,0.027255082997726277
0.15256483299890533,second,dense_frontier,dense_frontier_n180_m6_g13_s23,dense,180,0.003975832980358973,0,23,0.15656379098072648
0.15236095900763758,first,dense_frontier,dense_frontier_n180_m6_g13_s23,dense,180,0.003900416981196031,1,23,0.15628533400013112
0.0103250419779215,second,dense_frontier,dense_frontier_n180_m6_g13_s23,compressed,180,0.016968665993772447,1,23,0.02736187499249354
0.0101889579964336,first,dense_frontier,dense_frontier_n180_m6_g13_s23,compressed,180,0.016988500021398067,2,23,0.027244833996519446
0.1529064579808619,second,dense_frontier,dense_frontier_n180_m6_g13_s23,dense,180,0.0038608339964412153,2,23,0.15679158398415893
0.1530067499843426,first,dense_frontier,dense_frontier_n180_m6_g13_s23,dense,180,0.003989709017332643,3,23,0.15702004099148326
0.010295084008248523,second,dense_frontier,dense_frontier_n180_m6_g13_s23,compressed,180,0.01692033399012871,3,23,0.027283540985081345
0.010408040980109945,first,dense_frontier,dense_frontier_n180_m6_g13_s23,compressed,180,0.01695141600794159,4,23,0.027428582980064675
0.15377941698534414,second,dense_frontier,dense_frontier_n180_m6_g13_s23,dense,180,0.003994958009570837,4,23,0.15779870899859816
0.020441000000573695,first,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.03347024999675341,0,21,0.05404287498095073
0.30432391600334086,second,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.00773829102399759,0,21,0.31210604202351533
0.30363099998794496,first,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.007839541998691857,1,21,0.3115134580002632
0.02018270900589414,second,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.0328860420268029,1,21,0.05320708401268348
0.020114292012294754,first,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.0331670839805156,2,21,0.05341079199570231
0.30372637501568533,second,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.007805708009982482,2,21,0.3115752080047969
0.3032862909894902,first,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.007766541006276384,3,21,0.3110965419909917
0.01980754200485535,second,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.03278054200927727,3,21,0.05271683301543817
0.019962291000410914,first,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.03312149998964742,4,21,0.05321650000405498
0.3077046660182532,second,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.008043500012718141,4,21,0.31579458399210125
0.30466349999187514,first,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007704125018790364,0,22,0.31240991697995923
0.02024000001256354,second,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.033244791004108265,0,22,0.05360816599568352
0.02016445799381472,first,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.03324699998483993,1,22,0.05354400002397597
0.3037909580161795,second,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007722874986939132,1,22,0.3115564580075443
0.3050693749974016,first,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007974500011187047,2,22,0.31309150002198294
0.020076708984561265,second,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.03314408301957883,2,22,0.053355917014414445
0.020206499990308657,first,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.033025290991645306,3,22,0.05336116600665264
0.30519554202328436,second,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007676250010263175,3,22,0.3129146659921389
0.30420795900863595,first,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.00788650001049973,4,22,0.3121381250093691
0.020135250000748783,second,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.03344662502058782,4,22,0.05371016700519249
0.020114374987315387,first,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.0330067920149304,0,23,0.05325433300458826
0.30345045900321566,second,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.00784725000266917,0,23,0.3113402080198284
0.30304266698658466,first,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.007920959003968164,1,23,0.3110074999858625
0.02011237500119023,second,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.03472370799863711,1,23,0.054996666993247345
0.020405457995366305,first,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.03296058400883339,2,23,0.053498458000831306
0.3030339579854626,second,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.007857582997530699,2,23,0.3109365419950336
0.30326541600516066,first,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.007742083020275459,3,23,0.31105004201526754
0.020121459005167708,second,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.03330904198810458,3,23,0.05356091700377874
0.020162582979537547,first,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.033050957979867235,4,23,0.05336045799776912
0.30513766600051895,second,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.0077717499807477,4,23,0.3129517089982983
0.04036733400425874,first,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.06585325000924058,0,21,0.10648329101968557
0.6172290419926867,second,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.015433916996698827,0,21,0.6327468340168707
0.6127465419995133,first,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.015646249987185,1,21,0.6284797079861164
0.04014970798743889,second,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.06592733398429118,1,21,0.10633662500185892
0.0398752499895636,first,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.06600854199496098,2,21,0.10612820798996836
0.614805916993646,second,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.01582812500419095,2,21,0.6307256669970229
0.6164988339878619,first,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.01563487501698546,3,21,0.6322195829998236
0.0397362920048181,second,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.06595783401280642,3,21,0.10593879199586809
0.03993895900202915,first,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.06565170898102224,4,21,0.10584358300548047
0.6138075419876259,second,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.015247417002683505,4,21,0.6291440830100328
0.6134309170010965,first,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.015805916977114975,0,22,0.6293221250234637
0.039767124981153756,second,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.06588199999532662,0,22,0.10588758299127221
0.039711999997962266,first,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.06629220899776556,1,22,0.10626595900976099
0.6131484170036856,second,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.015770458994666114,1,22,0.6290088339883368
0.6110251249920111,first,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.015674499998567626,2,22,0.6267832909943536
0.040167708008084446,second,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.06584370799828321,2,22,0.10626733300159685
0.04004729198641144,first,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.0661356250056997,3,22,0.106440500007011
0.6106051669921726,second,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.015604915999574587,3,22,0.6262908749922644
0.6112730829918291,first,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.015602792002027854,4,22,0.6269654580100905
0.04017062499769963,second,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.06530133300111629,4,22,0.1057336249796208
0.04020816698903218,first,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.06613295900751837,0,23,0.10659437501453795
0.616103792010108,second,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.015555334015516564,0,23,0.6317408340109978
0.6137548330007121,first,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.01551020800252445,1,23,0.6293477089784574
0.0402056249731686,second,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.06591233401559293,1,23,0.10637349999160506
0.04041583399521187,first,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.0651117920060642,2,23,0.1057917500147596
0.6158174170122948,second,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.015907833992969245,2,23,0.6318069589906372
0.6131584590184502,first,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.015664833976188675,3,23,0.6289052079955582
0.039708708005491644,second,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.06605383299756795,3,23,0.10601433299598284
0.04025183300836943,first,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.06592175000696443,4,23,0.10644541602232493
0.6176495830004569,second,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.015782791015226394,4,23,0.6335209579847287
0.0055108339875005186,first,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.008606207993580028,0,21,0.014157208002870902
0.06881941598840058,second,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.0019465410150587559,0,21,0.0707807500148192
0.06882858401513658,first,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.0019722500001080334,1,21,0.07081687499885447
0.0051463330164551735,second,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.008728291984880343,1,21,0.013914083014242351
0.005293041991535574,first,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.008643041015602648,2,21,0.013974957983009517
0.07190416700905189,second,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.0019514159939717501,2,21,0.07387049999670126
0.06936341698747128,first,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.0019450419931672513,3,21,0.07132408299366944
0.005163416994037107,second,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.008638083003461361,3,21,0.013843207998434082
0.005681332986569032,first,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.008724332990823314,4,21,0.014457041019340977
0.07075612500193529,second,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.00200658300309442,4,21,0.07278250000672415
0.06377208299818449,first,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0019279580155853182,0,22,0.06571433300268836
0.005330833024345338,second,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.00831266600289382,0,22,0.013680290983757004
0.005244750005658716,first,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.008356000005733222,1,22,0.013635874987812713
0.06340499999350868,second,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.002004500012844801,1,22,0.06542466601240449
0.06304187499335967,first,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0019268330070190132,2,22,0.06498291701427661
0.005326832993887365,second,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.008560582995414734,2,22,0.013926290994277224
0.005261750018689781,first,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.008560791000491008,3,22,0.01385970797855407
0.06363679099013098,second,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0019742910226341337,3,22,0.06562533299438655
0.06359108301694505,first,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0019553749880287796,4,22,0.06556041701696813
0.0054463749984279275,second,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.008368834009161219,4,22,0.013852374977432191
0.0052498329896479845,first,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.008705375017598271,0,23,0.01399170799413696
0.06921437502023764,second,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.0019249169854447246,0,23,0.07115370797691867
0.06944491699687205,first,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.0019380839949008077,1,23,0.07139741600258276
0.005270124995149672,second,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.008815375011181459,1,23,0.014124958019237965
0.005400291993282735,first,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.008592500002123415,2,23,0.014029416983248666
0.06949983301456086,second,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.0019822499889414757,2,23,0.0714969580003526
0.06903066599625163,first,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.0019775420078076422,3,23,0.07102208299329504
0.005239292018814012,second,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.008759249991271645,3,23,0.014036624983418733
0.005276082985801622,first,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.008943875000113621,4,23,0.014258374983910471
0.06933837497490458,second,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.0019364590116310865,4,23,0.07128991599893197
0.010330041986890137,first,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.016922665992751718,0,21,0.02732100000139326
0.1491618329891935,second,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.0038407089887186885,0,21,0.15302712499396876
0.19479879099526443,first,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.00402233301429078,1,21,0.19884562501101755
0.010471374989720061,second,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.018437666993122548,1,21,0.02898466700571589
0.0110131670080591,first,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.017764041986083612,2,21,0.028861874976428226
0.15035329200327396,second,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.0040322499989997596,2,21,0.1544114999996964
0.1523566250107251,first,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.003930958977434784,3,21,0.15631245900294743
0.010350583004765213,second,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.01723908298299648,3,21,0.02766358299413696
0.010786333004944026,first,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.017383208993123844,4,21,0.028240125015145168
0.14933074999134988,second,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.0038468330167233944,4,21,0.15320299999439158
0.14825987501535565,first,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.004068207985255867,0,22,0.15235841600224376
0.010443749983096495,second,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.017140875017503276,0,22,0.027660457999445498
0.01094004200422205,first,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.017569416988408193,1,22,0.0285883340111468
0.14454870799090713,second,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.003868208994390443,1,22,0.14844162500230595
0.15073737502098083,first,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.003973624989157543,2,22,0.15473583299899474
0.010591332975309342,second,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.01699916599318385,2,22,0.027659084007609636
0.010049459000583738,first,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.016811749985208735,3,22,0.026933083019685
0.14326058299047872,second,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.004005208000307903,3,22,0.14729137500398792
0.1442017079971265,first,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.003991084027802572,4,22,0.1482206250075251
0.010377124999649823,second,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.01685958300367929,4,22,0.027306292002322152
0.010521499993046746,first,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.01722654199693352,0,23,0.027814291010145098
0.1502489160047844,second,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.0038929999864194542,0,23,0.1541664169926662
0.1515557910024654,first,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.003882958000758663,1,23,0.15546275000087917
0.010448499990161508,second,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.01695324998581782,1,23,0.027470208995509893
0.010138500016182661,first,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.016930374986259267,2,23,0.027163666003616527
0.14838545900420286,second,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.00394604098983109,2,23,0.15235733398003504
0.14795020798919722,first,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.003892833017744124,3,23,0.15186641601030715
0.01023033302044496,second,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.017023624997818843,3,23,0.02732100000139326
0.01018974999897182,first,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.01669808299629949,4,23,0.026954167027724907
0.14712466701166704,second,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.0038760419993195683,4,23,0.15102587497676723
0.020472791977226734,first,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.03349591701407917,0,21,0.054096874984679744
0.2948431250115391,second,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007771167001919821,0,21,0.3026574579998851
0.2956704170210287,first,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.008107249974273145,1,21,0.3038224999909289
0.020138457999564707,second,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.03362183301942423,1,21,0.0538905420107767
0.020203833002597094,first,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.0338994579797145,2,21,0.054236083989962935
0.29358674999093637,second,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007852000009734184,2,21,0.30148550000740215
0.2928321670042351,first,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007836875010980293,3,21,0.3007124580035452
0.02003462499123998,second,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.033364833012456074,3,21,0.053526375006185845
0.02013891699607484,first,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.03353870799764991,4,21,0.05380737499217503
0.2974446670268662,second,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007754709018627182,4,21,0.30524479199084453
0.30670195902348496,first,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.00794708399916999,0,22,0.314701374998549
0.020459042018046603,second,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.03316033401642926,0,22,0.05374945799121633
0.020401290996233,first,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.033042042021406814,1,22,0.05357645798358135
0.3052966670074966,second,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.007911333028459921,1,22,0.3132506250112783
0.3047731250117067,first,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.007963040989125147,2,22,0.31277845898875967
0.020168042014120147,second,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.03335633399547078,2,22,0.053646957996534184
0.020220167003571987,first,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.03318645802210085,3,22,0.053539416985586286
0.31084487499902025,second,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.00787533400580287,3,22,0.3187625830178149
0.304320541996276,first,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.007710875011980534,4,22,0.31207483302569017
0.020128750009462237,second,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.03293558399309404,4,22,0.05319616702036001
0.020128167001530528,first,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.03336458301055245,0,23,0.05361812500632368
0.3040744170139078,second,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.0076872500067111105,0,23,0.31180374999530613
0.30299233298865147,first,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.00766391700017266,1,23,0.3106989160005469
0.020339749986305833,second,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.03337433299748227,1,23,0.05384266600594856
0.02017683399026282,first,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.03316325001651421,2,23,0.05346929098595865
0.3055904999782797,second,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.00787062500603497,2,23,0.31351183299557306
0.3061999169876799,first,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.007979916001204401,3,23,0.3142245000053663
0.020217458019033074,second,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.03335399998468347,3,23,0.053700749995186925
0.0200263750157319,first,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.03352533298311755,4,23,0.053684292011894286
0.3057603749912232,second,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.0077621669915970415,4,23,0.31356612499803305
0.03969570802291855,first,correlated_risk,correlated_risk_n720_m6_g26_s21,compressed,720,0.06544845798634924,0,21,0.1054024170152843
0.6143209590227343,second,correlated_risk,correlated_risk_n720_m6_g26_s21,dense,720,0.01560012498521246,0,21,0.6300071669975296
0.6129213339881971,first,correlated_risk,correlated_risk_n720_m6_g26_s21,dense,720,0.015515958017203957,1,21,0.6285240830038674
0.03985933298827149,second,correlated_risk,correlated_risk_n720_m6_g26_s21,compressed,720,0.06543091600178741,1,21,0.10552974999882281
0.040029625000897795,first,correlated_risk,correlated_risk_n720_m6_g26_s21,compressed,720,0.06578358300612308,2,21,0.1060647499980405
