adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_all_interval_bounds_certified,compressed_interval_bound_evaluations,compressed_maximum_oracle_optimality_gap,compressed_maximum_scaled_oracle_optimality_gap,compressed_multiplier_evaluations,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
1.8072404246420422,17,363552,4460748,0.0,16402.311846224664,1.222217875008937,41191,8,exact,27,0.00340866052266128,True,17,0.00011335203271300998,7.655016943587773e-09,850,2.021482700854239e-14,16286.910687025791,0.6762895840220153,8,tolerance,27,0.00340866052266128,wide_menu,many_breakpoints,0.0,26,many_breakpoints_n720_m12_g26_s31,12,720,3,31,7921
1.7390146221260734,17,363552,4460748,3.35416827815173e-16,16384.242250467294,1.1919253329979256,40681,8,tolerance,27,0.00340866052266128,True,17,0.00011380838623153977,7.688977403758371e-09,850,1.299181179737437e-13,16269.214178023494,0.6854027090012096,8,tolerance,27,0.00340866052266128,wide_menu,many_breakpoints,0.0,26,many_breakpoints_n720_m12_g26_s32,12,720,3,32,7921
1.8920201846303444,17,363552,4460748,8.94330544956571e-16,16388.19771350546,1.279444041021634,42652,8,tolerance,27,0.00340866052266128,True,17,0.00011395712863304652,7.697318985606667e-09,850,1.3191375538109421e-14,16271.2939979856,0.6762317079992499,8,tolerance,27,0.00340866052266128,wide_menu,many_breakpoints,0.0,26,many_breakpoints_n720_m12_g26_s33,12,720,3,33,7921
1.8943527949328351,5,65386,813492,1.4622469361254525e-15,17490.603915718035,0.22956075001275167,10834,2,tolerance,9,0.34615384615384615,True,5,0.000170061772223562,9.764931831347506e-09,230,2.2560381300221267e-14,17415.561640443568,0.1211816249997355,2,tolerance,9,0.34615384615384615,large_budget,dense_frontier,0.0,144,dense_frontier_n720_m6_g144_s31,6,720,3,31,26
1.8707286181370872,5,65386,813492,0.0,17489.327680202223,0.22227116700378247,10905,2,exact,9,0.34615384615384615,True,5,0.00016947405310929753,9.73276606961374e-09,230,2.139405906162871e-13,17412.732608297792,0.11881529199308716,2,tolerance,9,0.34615384615384615,large_budget,dense_frontier,0.0,144,dense_frontier_n720_m6_g144_s32,6,720,3,32,26
1.8370239545202318,5,65384,813468,6.262144191417258e-16,17506.807308430107,0.2206401249859482,10788,2,tolerance,9,0.34615384615384615,True,5,0.00017100693003158085,9.811950631318547e-09,230,3.275101412111226e-13,17428.433596653824,0.12010737499804236,2,tolerance,9,0.34615384615384615,large_budget,dense_frontier,0.0,144,dense_frontier_n720_m6_g144_s33,6,720,3,33,26
3.5400295808031883,8,108646,1349928,1.5840913991996306e-15,15223.041763816189,0.625129249994643,21629,4,tolerance,12,0.46153846153846156,True,8,0.00010332902456866577,6.91054413877878e-09,384,4.238053758781781e-13,14970.838540735234,0.17658870801096782,4,tolerance,12,0.46153846153846156,large_budget,correlated_risk,0.0,144,correlated_risk_n720_m6_g144_s31,6,720,3,31,26
3.6461425583346623,7,95619,1187832,0.0,15238.27074707801,0.6342387500044424,20657,3,exact,12,0.46153846153846156,True,7,0.00010432442468299996,6.963942953039509e-09,336,7.243780428434842e-13,14980.654693253358,0.17394787500961684,3,tolerance,12,0.46153846153846156,large_budget,correlated_risk,0.0,144,correlated_risk_n720_m6_g144_s32,6,720,3,32,26
3.5161518694281186,7,95657,1188288,0.0,15207.440450013682,0.5699207499856129,19229,3,exact,12,0.46153846153846156,True,7,0.00010402801126474515,6.969959288395504e-09,336,1.048590582432435e-13,14956.884331769397,0.16208650000044145,3,tolerance,12,0.46153846153846156,large_budget,correlated_risk,0.0,144,correlated_risk_n720_m6_g144_s33,6,720,3,33,26
4.754361359742097,11,144011,1791624,0.0,12846.618300283564,0.4418390420032665,21275,5,exact,18,0.6923076923076923,True,3,0.00012297228022362106,9.738557367609778e-09,143,4.830728113629744e-13,12630.384238469354,0.09293341598822735,1,tolerance,6,0.23076923076923078,large_budget,near_tie,0.0,144,near_tie_n720_m6_g144_s31,6,720,3,31,26
2.8124702579106864,7,95479,1186152,0.0,12785.09984963368,0.3156409579969477,14879,3,tolerance,12,0.46153846153846156,True,5,0.00012511308341345284,9.961524590063042e-09,239,4.2955513504308134e-13,12572.494421672616,0.11222908299532719,2,tolerance,9,0.34615384615384615,large_budget,near_tie,0.0,144,near_tie_n720_m6_g144_s32,6,720,3,32,26
3.4904839107335652,12,156972,1952928,2.895329494602597e-16,12790.28222587126,0.45968975001596846,21766,6,tolerance,18,0.6923076923076923,True,7,0.00012557312948047183,9.993889596212033e-09,330,6.50001471538283e-14,12564.99066470252,0.1316979999828618,3,tolerance,12,0.46153846153846156,large_budget,near_tie,0.0,144,near_tie_n720_m6_g144_s33,6,720,3,33,26
2.4753632966692183,35,430463,5367576,3.054461635341842e-08,14892.590381235426,1.222815957997227,59132,17,tolerance,54,0.014995834490419328,True,19,9.298197255702689e-05,6.652374123642336e-09,912,2.2392791334462915e-14,13978.786593764398,0.49399454199010506,9,tolerance,30,0.00833101916134407,large_budget,many_breakpoints,0.0,144,many_breakpoints_n720_m6_g144_s31,6,720,3,31,3601
2.7824271721130005,29,358683,4471584,1.3120311005143085e-07,14880.543856780643,1.0710564999899361,50933,14,tolerance,45,0.012496528742016106,True,15,9.334105016023386e-05,6.686789522950543e-09,720,2.9588804939567705e-14,13961.140447658465,0.38493604099494405,7,tolerance,24,0.006664815329075257,large_budget,many_breakpoints,0.0,144,many_breakpoints_n720_m6_g144_s32,6,720,3,32,3601
