adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_all_interval_bounds_certified,compressed_interval_bound_evaluations,compressed_maximum_oracle_optimality_gap,compressed_maximum_scaled_oracle_optimality_gap,compressed_multiplier_evaluations,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
1.5166905585763262,8,49548,617712,0.0,9038.334587804695,0.1248456249886658,6265,4,exact,12,0.46153846153846156,True,7,8.141205216816161e-05,9.170150412823591e-09,322,1.2650588809968172e-13,9029.819580625643,0.0823145000031218,3,tolerance,12,0.46153846153846156,primary,dense_frontier,0.0,18,dense_frontier_n360_m6_g18_s11,6,360,5,11,26
1.5462169587003542,8,49548,617712,0.0,9026.788731911412,0.1252250839897897,6292,4,exact,12,0.46153846153846156,True,7,8.159830395015888e-05,9.198344269084217e-09,322,8.211273062971351e-13,9018.218983892411,0.08098804199835286,3,tolerance,12,0.46153846153846156,primary,dense_frontier,0.0,18,dense_frontier_n360_m6_g18_s12,6,360,5,12,26
1.530763193877553,8,49538,617592,1.0071585768302303e-15,9039.474023286311,0.12495766600477509,6219,4,tolerance,12,0.46153846153846156,True,7,8.115648051898461e-05,9.124245462604228e-09,322,1.5892962342381034e-13,9030.302900616414,0.08163095801137388,3,tolerance,12,0.46153846153846156,primary,dense_frontier,0.0,18,dense_frontier_n360_m6_g18_s13,6,360,5,13,26
1.5015953449738302,8,49538,617592,8.067867938836103e-16,9027.69631552296,0.12624275000416674,6379,4,tolerance,12,0.46153846153846156,True,7,8.139929195749573e-05,9.167118867482546e-09,322,4.437327366359857e-14,9018.439158082454,0.08407241699751467,3,tolerance,12,0.46153846153846156,primary,dense_frontier,0.0,18,dense_frontier_n360_m6_g18_s14,6,360,5,14,26
1.5211017774672069,8,49544,617664,0.0,9050.225781487485,0.1310818339989055,6487,4,exact,12,0.46153846153846156,True,7,8.083475950115826e-05,9.0869647055889e-09,322,8.11000987965143e-13,9041.106477683403,0.08617558400146663,3,tolerance,12,0.46153846153846156,primary,dense_frontier,0.0,18,dense_frontier_n360_m6_g18_s15,6,360,5,15,26
1.8588540371398266,8,99082,1235160,2.006645490735623e-16,18141.25165573289,0.2831733329803683,13028,4,tolerance,12,0.46153846153846156,True,7,0.00016229016546276398,9.122874659535666e-09,322,2.0588182734947493e-13,18129.65381223767,0.15233758397516795,3,tolerance,12,0.46153846153846156,primary,dense_frontier,0.0,26,dense_frontier_n720_m6_g26_s11,6,720,5,11,26
3.851082655344786,7,87994,1096332,1.0044915169898279e-15,18120.245684641603,0.25753762500244193,11604,3,tolerance,12,0.46153846153846156,True,1,0.00016229598986683413,8.962391135698809e-09,46,4.580481317473615e-14,18108.55913444573,0.06687408400466666,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,26,dense_frontier_n720_m6_g26_s12,6,720,5,12,26
4.2592384918163715,8,99084,1235184,0.0,18117.54301419809,0.2827507910260465,13156,4,exact,12,0.46153846153846156,True,1,0.0001631790910323616,9.0126398980714e-09,46,4.969031966066874e-13,18105.582035656393,0.06638529201154597,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,26,dense_frontier_n720_m6_g26_s13,6,720,5,13,26
4.342030401041874,8,99076,1235088,0.0,18122.728441488915,0.2874577920010779,13043,4,exact,12,0.46153846153846156,True,1,0.00016220407633227296,8.955645234233543e-09,46,1.1147776805606462e-13,18111.93633622703,0.06620354199549183,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,26,dense_frontier_n720_m6_g26_s14,6,720,5,14,26
4.345744649818534,8,99074,1235064,0.0,18124.2966667945,0.2881790000246838,13237,4,exact,12,0.46153846153846156,True,1,0.0001619278482394293,8.94011967495184e-09,46,7.913674335823143e-14,18112.492240245272,0.06631291602388956,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,26,dense_frontier_n720_m6_g26_s15,6,720,5,15,26
4.503486497783032,7,175980,2192484,0.0,36328.12668453343,0.5864573330036364,23235,3,exact,12,0.46153846153846156,True,1,0.000324433647620026,8.933700722250455e-09,46,8.815528364176538e-14,36315.70585434825,0.1302229579887353,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,37,dense_frontier_n1440_m6_g37_s11,6,1440,5,11,26
4.69110061284203,7,175982,2192508,4.0098494693827015e-16,36303.32149244875,0.6047479580156505,23185,3,tolerance,12,0.46153846153846156,True,1,0.0003235210315324366,8.914775933381092e-09,46,1.4435458089777726e-14,36290.42770677191,0.12891387499985285,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,37,dense_frontier_n1440_m6_g37_s12,6,1440,5,12,26
4.644718821975024,7,175977,2192448,1.0020391164060826e-15,36319.33418526041,0.5985970420006197,23343,3,tolerance,12,0.46153846153846156,True,1,0.0003225151012884453,8.883304831042693e-09,46,1.4028547629685157e-14,36305.75640739209,0.12887691697687842,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,37,dense_frontier_n1440_m6_g37_s13,6,1440,5,13,26
4.619403869158178,7,175975,2192424,0.0,36322.0347444215,0.5940093329991214,23323,3,exact,12,0.46153846153846156,True,1,0.00032386589009547606,8.920098511287602e-09,46,9.238373711970922e-14,36307.434238047055,0.1285900410148315,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,37,dense_frontier_n1440_m6_g37_s14,6,1440,5,14,26
4.633096913077819,7,175975,2192424,2.0046798120713783e-16,36306.77013498562,0.600215583021054,23575,3,tolerance,12,0.46153846153846156,True,1,0.0003251640373491682,8.958955176082309e-09,46,9.241573933649054e-14,36294.86150541946,0.12954954197630286,0,tolerance,3,0.11538461538461539,primary,dense_frontier,0.0,37,dense_frontier_n1440_m6_g37_s15,6,1440,5,15,26
