compressed_query_seconds,compressed_storage_bytes,compressed_total_seconds,dense_query_seconds,dense_storage_bytes,dense_total_seconds,family,identity_error,instance,n,options,query_speedup,repeats,seed,storage_ratio,theta_count,total_speedup
0.000770999991800636,44752,0.004610666976077482,0.0019507500110194087,117056,0.07820787499076687,dense_frontier,4.511093720793724e-09,dense_frontier_n90_m6_g9_s21,90,540,2.5301556832231853,5,21,2.615659635323561,26,16.962377763683573
0.0007635000220034271,44752,0.004464915982680395,0.00200304199825041,117056,0.07826316700084135,dense_frontier,4.532921593636274e-09,dense_frontier_n90_m6_g9_s22,90,540,2.623499594661988,5,22,2.615659635323561,26,17.528474736014655
0.0007516250188928097,44752,0.004407458996865898,0.0019886250083800405,117056,0.07843183301156387,dense_frontier,4.496541805565357e-09,dense_frontier_n90_m6_g9_s23,90,540,2.6457674483872404,5,23,2.615659635323561,26,17.79524961374252
0.0010384999914094806,88672,0.00813925001421012,0.004033584002172574,233696,0.15472920800675638,dense_frontier,1.7811544239521027e-08,dense_frontier_n180_m6_g13_s21,180,1080,3.8840481805860048,5,21,2.635510645976182,26,19.01025373795109
0.0010381249885540456,88672,0.008178707998013124,0.003996791987447068,233696,0.15426779200788587,dense_frontier,1.7782440409064293e-08,dense_frontier_n180_m6_g13_s22,180,1080,3.8500103855644663,5,22,2.635510645976182,26,18.86212248259292
0.001049291982781142,88672,0.008122750004986301,0.003998415981186554,233696,0.1546588749915827,dense_frontier,1.7724232748150826e-08,dense_frontier_n180_m6_g13_s23,180,1080,3.8105847054971074,5,23,2.635510645976182,26,19.04021112266689
0.0016067500109784305,176512,0.015611957991495728,0.007921250013168901,466976,0.3075160410080571,dense_frontier,7.03730620443821e-08,dense_frontier_n360_m6_g18_s21,360,2160,4.929982859216074,5,21,2.6455765047135604,26,19.69746787530236
0.0015991670079529285,176512,0.015616333985235542,0.007952208019560203,466976,0.3070397919800598,dense_frontier,7.066410034894943e-08,dense_frontier_n360_m6_g18_s22,360,2160,4.972718909289977,5,22,2.6455765047135604,26,19.661451418133762
0.0015963329933583736,176512,0.01549958300893195,0.007818333018803969,466976,0.3067347920150496,dense_frontier,7.136259227991104e-08,dense_frontier_n360_m6_g18_s23,360,2160,4.89768303438728,5,23,2.6455765047135604,26,19.78987382036584
0.0027379170060157776,352192,0.032534125028178096,0.01569958301843144,933536,0.6194629590027034,dense_frontier,2.8510112315416336e-07,dense_frontier_n720_m6_g26_s21,720,4320,5.734134009152274,5,21,2.65064510267127,26,19.04040629542614
0.002725625003222376,352192,0.03276674999506213,0.01594141699024476,933536,0.6191781660018023,dense_frontier,2.8248177841305733e-07,dense_frontier_n720_m6_g26_s22,720,4320,5.8487198244065075,5,22,2.65064510267127,26,18.8965389028546
0.002757957990979776,352192,0.03271570900687948,0.015743875002954155,933536,0.6189012920076493,dense_frontier,2.8312206268310547e-07,dense_frontier_n720_m6_g26_s23,720,4320,5.708526037904254,5,23,2.65064510267127,26,18.917557063412758
0.0007505000103265047,44680,0.004528000019490719,0.001957707980182022,104048,0.06997079198481515,correlated_risk,6.693881005048752e-09,correlated_risk_n90_m6_g9_s21,90,540,2.608538245496255,5,21,2.3287376902417187,23,15.452913357691422
0.000743125012377277,44632,0.004428749991348013,0.0019095420138910413,95376,0.06435833402792923,correlated_risk,6.693881005048752e-09,correlated_risk_n90_m6_g9_s22,90,540,2.5696107412430713,5,22,2.1369421043197705,21,14.531941101588346
0.0007502080115955323,44680,0.004406583990203217,0.001963957998668775,104048,0.0698803749983199,correlated_risk,6.737536750733852e-09,correlated_risk_n90_m6_g9_s23,90,540,2.6178845977555687,5,23,2.3287376902417187,23,15.858173849330681
0.0010194170172326267,88648,0.007983624993357807,0.003941458009649068,225040,0.14829441599431448,correlated_risk,2.6921043172478676e-08,correlated_risk_n180_m6_g13_s21,180,1080,3.866384357942932,5,21,2.5385795505820776,25,18.574822354217794
0.001028042024699971,88624,0.00818841700674966,0.003976833017077297,216384,0.14401550000184216,correlated_risk,2.663000486791134e-08,correlated_risk_n180_m6_g13_s22,180,1080,3.868356469413705,5,22,2.4415959559487272,24,17.587709551569137
0.0010248329781461507,88648,0.008091708004940301,0.003958500019507483,225040,0.1496015839802567,correlated_risk,2.6833731681108475e-08,correlated_risk_n180_m6_g13_s23,180,1080,3.8625806389135966,5,23,2.5385795505820776,25,18.488257842339234
0.0015639170014765114,176488,0.015435832989169285,0.007641000003786758,449680,0.2967686250049155,correlated_risk,1.0739313438534737e-07,correlated_risk_n360_m6_g18_s21,360,2160,4.885809155199928,5,21,2.547935270386655,25,19.225954648067674
0.0015791670011822134,176512,0.015429958002641797,0.007914832996902987,466976,0.3072344580141362,correlated_risk,1.0593794286251068e-07,correlated_risk_n360_m6_g18_s22,360,2160,5.012030387525637,5,22,2.6455765047135604,26,19.91155503868085
0.001591832988196984,176512,0.015552541997749358,0.007914791000075638,466976,0.30897616702714004,correlated_risk,1.0710209608078003e-07,correlated_risk_n360_m6_g18_s23,360,2160,4.972123997154034,5,23,2.6455765047135604,26,19.86660232596399
0.002684958977624774,352192,0.03252095798961818,0.015585542016196996,933536,0.6211913750157692,correlated_risk,4.2747706174850464e-07,correlated_risk_n720_m6_g26_s21,720,4320,5.804759829136985,5,21,2.65064510267127,26,19.10126310590466
0.0027479580021463335,352192,0.033066833013435826,0.015964749996783212,933536,0.6225700410141144,correlated_risk,4.2212195694446564e-07,correlated_risk_n720_m6_g26_s22,720,4320,5.809677580339185,5,22,2.65064510267127,26,18.82762829936419
0.0026933749904856086,352192,0.03256145800696686,0.015826540999114513,933536,0.6220766670012381,correlated_risk,4.2514875531196594e-07,correlated_risk_n720_m6_g26_s23,720,4320,5.87610008076188,5,23,2.65064510267127,26,19.104693250165223
0.0007431669801007956,44752,0.004410249995999038,0.0019811249803751707,117056,0.08016004200908355,near_tie,4.954927135258913e-09,near_tie_n90_m6_g9_s21,90,540,2.665787142623682,5,21,2.615659635323561,26,18.175849913679368
0.0007544170075561851,44752,0.004447624989552423,0.002006249997066334,117056,0.07971791698946618,near_tie,5.158653948456049e-09,near_tie_n90_m6_g9_s22,90,540,2.6593382399546694,5,22,2.615659635323561,26,17.923704713577575
0.0007510840077884495,44752,0.004400167003041133,0.0019902079948224127,117056,0.0795400420029182,near_tie,5.020410753786564e-09,near_tie_n90_m6_g9_s23,90,540,2.6497808157073357,5,23,2.615659635323561,26,18.07659617190549
0.0010251660132780671,88672,0.008161707984982058,0.003967458993429318,233696,0.15745641698595136,near_tie,2.0052539184689522e-08,near_tie_n180_m6_g13_s21,180,1080,3.8700648890446394,5,21,2.635510645976182,26,19.29209146856012
0.0010346250201109797,88672,0.008108499983791262,0.003978124994318932,233696,0.1569331670179963,near_tie,2.057640813291073e-08,near_tie_n180_m6_g13_s22,180,1080,3.84499206668346,5,22,2.635510645976182,26,19.354155186742645
0.0010209169995505363,88672,0.008157833013683558,0.0039174589910544455,233696,0.15738312501343898,near_tie,2.0547304302453995e-08,near_tie_n180_m6_g13_s23,180,1080,3.8371963565883673,5,23,2.635510645976182,26,19.29227096821571
0.0015778749948367476,176512,0.015405834012199193,0.0077627919963561,466976,0.313053709018277,near_tie,7.9016899690032e-08,near_tie_n360_m6_g18_s21,360,2160,4.919776295180636,5,21,2.6455765047135604,26,20.320464881705444
0.0015695409965701401,176512,0.015416832990013063,0.007836917007807642,466976,0.3121321669896133,near_tie,7.939524948596954e-08,near_tie_n360_m6_g18_s22,360,2160,4.993126668837174,5,22,2.6455765047135604,26,20.246192404873995
0.0015765840071253479,176512,0.015457917004823685,0.007910000014817342,466976,0.3126499589998275,near_tie,7.986091077327728e-08,near_tie_n360_m6_g18_s23,360,2160,5.017176362989993,5,23,2.6455765047135604,26,20.225879004413354
0.002697291987715289,352192,0.03214654201292433,0.015764999989187345,933536,0.6317837500246242,near_tie,3.0943192541599274e-07,near_tie_n720_m6_g26_s21,720,4320,5.844750980238113,5,21,2.65064510267127,26,19.653241389715237
0.002681750018382445,352192,0.03246033299365081,0.015654791990527883,933536,0.6306805420026649,near_tie,3.2177194952964783e-07,near_tie_n720_m6_g26_s22,720,4320,5.837528435991363,5,22,2.65064510267127,26,19.429269013538
0.002706792001845315,352192,0.032547084003454074,0.015842041990254074,933536,0.6310337920149323,near_tie,3.29513568431139e-07,near_tie_n720_m6_g26_s23,720,4320,5.85270016294344,5,23,2.65064510267127,26,19.38833573993798
0.0008808750135358423,54952,0.004900125000858679,0.007173457997851074,1959856,1.3003583340032492,many_breakpoints,4.118192009627819e-09,many_breakpoints_n90_m6_g9_s21,90,540,8.143559401301136,5,21,35.66487116028534,451,265.3724820847181
0.0008651250100228935,54952,0.004842042020754889,0.007131582999136299,1959856,1.298589665995678,many_breakpoints,4.052708391100168e-09,many_breakpoints_n90_m6_g9_s22,90,540,8.243413283067124,5,22,35.66487116028534,451,268.19049905585575
0.0008738749893382192,54952,0.004918167018331587,0.0071830410161055624,1959856,1.3033280829840805,many_breakpoints,4.096364136785269e-09,many_breakpoints_n90_m6_g9_s23,90,540,8.219758093254551,5,23,35.66487116028534,451,265.0028106256169
0.00132154201855883,109672,0.008907334005925804,0.026227958005620167,7807696,5.317884458985645,many_breakpoints,1.6938429325819016e-08,many_breakpoints_n180_m6_g13_s21,180,1080,19.846480578969647,5,21,71.19133416004085,901,597.0231334592149
0.0013321669830475003,109672,0.008906999981263652,0.02627679199213162,7807696,5.282564583001658,many_breakpoints,1.682201400399208e-08,many_breakpoints_n180_m6_g13_s22,180,1080,19.724848556162335,5,22,71.19133416004085,901,593.0801161012478
0.0012814579822588712,109672,0.00881870900047943,0.026247291010804474,7807696,5.310410291975131,many_breakpoints,1.692387741059065e-08,many_breakpoints_n180_m6_g13_s23,180,1080,20.482365691411474,5,23,71.19133416004085,901,602.1754762161253
0.002140333002898842,219112,0.01688087498769164,0.09432179102441296,31167376,21.556314666988328,many_breakpoints,7.118796929717064e-08,many_breakpoints_n360_m6_g18_s21,360,2160,44.06874579640861,5,21,142.24403957793274,1801,1276.9666668763136
0.0021313329925760627,219112,0.016870041989022866,0.0942302499897778,31167376,21.211891999992076,many_breakpoints,7.130438461899757e-08,many_breakpoints_n360_m6_g18_s22,360,2160,44.21188538722202,5,22,142.24403957793274,1801,1257.3704329719155
0.002229916979558766,219112,0.01683491701260209,0.09410616700188257,31167376,21.39388662498095,many_breakpoints,7.188646122813225e-08,many_breakpoints_n360_m6_g18_s23,360,2160,42.20164600948658,5,23,142.24403957793274,1801,1270.8044006968469
0.004029292002087459,437992,0.03583158302353695,0.356391082983464,124542736,87.98476654101978,many_breakpoints,2.764863893389702e-07,many_breakpoints_n720_m6_g26_s21,720,4320,88.45005097640681,5,21,284.34933971396737,3601,2455.508775127925
0.004137084004469216,437992,0.036958415992558,0.3773007499985397,124542736,89.92793887501466,many_breakpoints,2.7549685910344124e-07,many_breakpoints_n720_m6_g26_s22,720,4320,91.19968305960155,5,22,284.34933971396737,3601,2433.21951062845
0.0041046249971259385,437992,0.03645445901202038,0.3568719580071047,124542736,89.1748830830038,many_breakpoints,2.732849679887295e-07,many_breakpoints_n720_m6_g26_s23,720,4320,86.94386411839979,5,23,284.34933971396737,3601,2446.19960081151
