configuration,execution_order,family,instance,interval_splits,lower_bound,method,n,relative_gap,repeat,root_upper_bound,seconds,seed,status,theta_lp_evaluations,upper_bound
sparse_budget,second,dense_frontier,dense_frontier_n720_m6_g1_s31,0,18251.040409902143,compressed,720,5.302176429138618e-14,0,18251.04040990311,0.06974854198051617,31,tolerance,3,18251.04040990311
sparse_budget,first,dense_frontier,dense_frontier_n720_m6_g1_s31,0,18251.040409902143,compressed,720,5.302176429138618e-14,1,18251.04040990311,0.06642116702278145,31,tolerance,3,18251.04040990311
sparse_budget,second,dense_frontier,dense_frontier_n720_m6_g1_s31,0,18251.040409902143,compressed,720,5.302176429138618e-14,2,18251.04040990311,0.06685579099575989,31,tolerance,3,18251.04040990311
sparse_budget,first,dense_frontier,dense_frontier_n720_m6_g1_s31,0,18251.040409902143,clique,720,3.9865988189012165e-16,0,18251.04040990215,0.06261791600263678,31,tolerance,3,18251.04040990215
sparse_budget,second,dense_frontier,dense_frontier_n720_m6_g1_s31,0,18251.040409902143,clique,720,3.9865988189012165e-16,1,18251.04040990215,0.06109716699575074,31,tolerance,3,18251.04040990215
sparse_budget,first,dense_frontier,dense_frontier_n720_m6_g1_s31,0,18251.040409902143,clique,720,3.9865988189012165e-16,2,18251.04040990215,0.06048337501124479,31,tolerance,3,18251.04040990215
sparse_budget,first,dense_frontier,dense_frontier_n720_m6_g1_s32,0,18255.304966123786,compressed,720,3.786384147677122e-14,0,18255.304966124477,0.06657137500587851,32,tolerance,3,18255.304966124477
sparse_budget,second,dense_frontier,dense_frontier_n720_m6_g1_s32,0,18255.304966123786,compressed,720,3.786384147677122e-14,1,18255.304966124477,0.0678095830080565,32,tolerance,3,18255.304966124477
sparse_budget,first,dense_frontier,dense_frontier_n720_m6_g1_s32,0,18255.304966123786,compressed,720,3.786384147677122e-14,2,18255.304966124477,0.06880837498465553,32,tolerance,3,18255.304966124477
sparse_budget,second,dense_frontier,dense_frontier_n720_m6_g1_s32,0,18255.304966123786,clique,720,1.9928337619353276e-16,0,18255.30496612379,0.060253208997892216,32,tolerance,3,18255.30496612379
sparse_budget,first,dense_frontier,dense_frontier_n720_m6_g1_s32,0,18255.304966123786,clique,720,1.9928337619353276e-16,1,18255.30496612379,0.05915699998149648,32,tolerance,3,18255.30496612379
sparse_budget,second,dense_frontier,dense_frontier_n720_m6_g1_s32,0,18255.304966123786,clique,720,1.9928337619353276e-16,2,18255.30496612379,0.06221487501170486,32,tolerance,3,18255.30496612379
sparse_budget,second,dense_frontier,dense_frontier_n720_m6_g1_s33,0,18254.960469818117,compressed,720,5.380752697540896e-15,0,18254.960469818216,0.06853341599344276,33,tolerance,3,18254.960469818216
