construct_seconds,execution_order,family,instance,method,n,query_seconds,repeat,seed,total_seconds
0.006850542005850002,first,dense_frontier,dense_frontier_n180_m6_g13_s23,compressed,180,0.0010568339785095304,4,23,0.007995084015419707
0.15073445800226182,second,dense_frontier,dense_frontier_n180_m6_g13_s23,dense,180,0.004015707992948592,4,23,0.15477383299730718
0.013767999975243583,first,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.0016018330061342567,0,21,0.015546124981483445
0.2996920419973321,second,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.007921250013168901,0,21,0.30765583299216814
0.2998049999878276,first,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.00804037501802668,1,21,0.3078883329872042
0.013904041989007965,second,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.0016067500109784305,1,21,0.015669540996896103
0.013709291990380734,first,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.001625125005375594,2,21,0.015499834000365809
0.2983078340184875,second,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.008024290989851579,2,21,0.3063755419861991
0.2990769169991836,first,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.0077422920148819685,3,21,0.3068622499995399
0.013851249997969717,second,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.001599124982021749,3,21,0.015611957991495728
0.013857749989256263,first,dense_frontier,dense_frontier_n360_m6_g18_s21,compressed,360,0.0016144999826792628,4,21,0.015640249999705702
0.29962570799398236,second,dense_frontier,dense_frontier_n360_m6_g18_s21,dense,360,0.007847834000131115,4,21,0.3075160410080571
0.2994909580156673,first,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007928290986455977,0,22,0.3074614580255002
0.013900332996854559,second,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.0015991670079529285,0,22,0.015663875004975125
0.013683917000889778,first,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.001587916020071134,1,22,0.01543470798060298
0.29924100000062026,second,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007952208019560203,1,22,0.3072359170182608
0.2986556669929996,first,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.008125041000312194,2,22,0.30682429199805483
0.014022458984982222,second,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.0016087499971035868,2,22,0.015808041993295774
0.013650125009007752,first,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.0015952090034261346,3,22,0.015414082998177037
0.29903583400300704,second,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007960916991578415,3,22,0.3070397919800598
0.29868070798693225,first,dense_frontier,dense_frontier_n360_m6_g18_s22,dense,360,0.007905625010607764,4,22,0.30662916600704193
0.013838000013493001,second,dense_frontier,dense_frontier_n360_m6_g18_s22,compressed,360,0.001616583002032712,4,22,0.015616333985235542
0.014588332996936515,first,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.0016648329910822213,0,23,0.016471250011818483
0.3001604579912964,second,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.007769708026899025,0,23,0.3079787500028033
0.29885458399076015,first,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.007788166985847056,1,23,0.30668541698832996
0.013748041004873812,second,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.0015888749912846833,1,23,0.01549958300893195
0.013680375006515533,first,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.0015792089980095625,2,23,0.01542874998995103
0.2988740830041934,second,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.007818333018803969,2,23,0.3067347920150496
0.29866770800435916,first,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.007861791993491352,3,23,0.30657270801020786
0.013587833993369713,second,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.0016822920006234199,3,23,0.015445124998223037
0.013800957996863872,first,dense_frontier,dense_frontier_n360_m6_g18_s23,compressed,360,0.0015963329933583736,4,23,0.015564458997687325
0.29921595798805356,second,dense_frontier,dense_frontier_n360_m6_g18_s23,dense,360,0.008091250027064234,4,23,0.3073513749986887
0.029496208007913083,first,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.0027677500038407743,0,21,0.032605875021545216
0.60442970902659,second,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.015541500004474074,0,21,0.6200521669816226
0.602678166993428,first,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.01569958301843144,1,21,0.6184592919889838
0.02965895799570717,second,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.002708832995267585,1,21,0.032679708005161956
0.029475291987182572,first,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.002739083021879196,2,21,0.032534125028178096
0.6043057909992058,second,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.015558167011477053,2,21,0.6199440420023166
0.6032990829844493,first,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.015928083012113348,3,21,0.619314250012394
0.029436084005283192,second,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.002719167008763179,3,21,0.0324724999954924
0.029476791009074077,first,dense_frontier,dense_frontier_n720_m6_g26_s21,compressed,720,0.0027379170060157776,4,21,0.03253258400945924
0.603648415999487,second,dense_frontier,dense_frontier_n720_m6_g26_s21,dense,720,0.015731624996988103,4,21,0.6194629590027034
0.6042451249959413,first,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.01594141699024476,0,22,0.6202694169769529
0.02973020900390111,second,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.002769834012724459,0,22,0.03281725000124425
0.029549041006248444,first,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.0027225410158280283,1,22,0.032595291995676234
0.6027755410177633,second,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.015725874982308596,1,22,0.6185839579848107
0.6027606249845121,first,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.015902542014373466,2,22,0.6187454159953631
0.029700957995373756,second,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.0027436669915914536,2,22,0.03276674999506213
0.029214209003839642,first,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.0026882090023718774,3,22,0.032214999984717
0.6042696670047008,second,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.016008749982574955,3,22,0.6203582090092823
0.6031128750182688,first,dense_frontier,dense_frontier_n720_m6_g26_s22,dense,720,0.01597883299109526,4,22,0.6191781660018023
0.02987345799920149,second,dense_frontier,dense_frontier_n720_m6_g26_s22,compressed,720,0.002725625003222376,4,22,0.03293666598619893
0.02962812499026768,first,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.002757957990979776,0,23,0.03271570900687948
0.6035528329957742,second,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.015892416995484382,0,23,0.6195498329761904
0.611889332998544,first,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.01562558297882788,1,23,0.6275948330003303
0.029731165996054187,second,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.002739041985478252,1,23,0.0327841249818448
0.02980720900814049,first,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.0027661249914672226,2,23,0.03288883401546627
0.6031018749927171,second,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.01571541599696502,2,23,0.6189012920076493
0.6024806670029648,first,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.015743875002954155,3,23,0.6183089580154046
0.029446083994116634,second,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.0028099170012865216,3,23,0.03257812498486601
0.029476750001776963,first,dense_frontier,dense_frontier_n720_m6_g26_s23,compressed,720,0.002690416993573308,4,23,0.03247933299280703
0.6025078749808017,second,dense_frontier,dense_frontier_n720_m6_g26_s23,dense,720,0.016050208010710776,4,23,0.6186379169812426
0.0036773330066353083,first,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.0007960000075399876,0,21,0.004528000019490719
0.06802508400869556,second,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.001979207998374477,0,21,0.07002058299258351
0.0687739999848418,first,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.001957707980182022,1,21,0.07074525000643916
0.003687415999593213,second,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.0007695000094827265,1,21,0.004506958008278161
0.0038777919835411012,first,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.0007505000103265047,2,21,0.004675667005358264
0.06774608299019746,second,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.0019613750046119094,2,21,0.06972150001092814
0.0677988330135122,first,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.0019465840014163405,3,21,0.06975941598648205
0.0036174170090816915,second,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.0007410419930238277,3,21,0.004407333006383851
0.003734958008863032,first,correlated_risk,correlated_risk_n90_m6_g9_s21,compressed,90,0.0007439999899361283,4,21,0.004533000028459355
0.0680345419968944,second,correlated_risk,correlated_risk_n90_m6_g9_s21,dense,90,0.0019224589923396707,4,21,0.06997079198481515
0.06242291600210592,first,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0019095420138910413,0,22,0.06434679200174287
0.003617125010350719,second,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.000743125012377277,0,22,0.004409874993143603
0.003706874995259568,first,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.000742000003810972,1,22,0.004498166992561892
0.062449125020066276,second,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0018945829942822456,1,22,0.06435833402792923
0.06249849998857826,first,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.001941541995620355,2,22,0.064453125
0.0037147919938433915,second,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.0007824999920558184,2,22,0.004550792014924809
0.0035546250001061708,first,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.0007242079882416874,3,22,0.004323249973822385
0.06253383398870938,second,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0019044170039705932,3,22,0.06445291702402756
0.062262457999167964,first,correlated_risk,correlated_risk_n90_m6_g9_s22,dense,90,0.0019165419798810035,4,22,0.0641926669923123
0.003619333991082385,second,correlated_risk,correlated_risk_n90_m6_g9_s22,compressed,90,0.0007619170064572245,4,22,0.004428749991348013
0.0036058749828953296,first,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.0007521660008933395,0,23,0.004406583990203217
0.06799787501222454,second,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.001963957998668775,0,23,0.06997533401590772
0.06794220799929462,first,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.0019259580003563315,1,23,0.0698803749983199
0.00362324999878183,second,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.0008631660020910203,1,23,0.004543749993899837
0.003567708015907556,first,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.0007380830065812916,2,23,0.004351667012088001
0.06785449999733828,second,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.001996207982301712,2,23,0.06986437499290332
0.06781908398261294,first,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.001958958018803969,3,23,0.06979141698684543
0.0037044999771751463,second,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.0007502080115955323,3,23,0.004503208008827642
0.0035445830144453794,first,correlated_risk,correlated_risk_n90_m6_g9_s23,compressed,90,0.000742375006666407,4,23,0.0043333340145181865
0.0679771669965703,second,correlated_risk,correlated_risk_n90_m6_g9_s23,dense,90,0.0020044590055476874,4,23,0.0699961660138797
0.006882916990434751,first,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.0010152090108022094,0,21,0.007988167024450377
0.1441610410111025,second,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.003960915986681357,0,21,0.14814637499512173
0.14399899999261834,first,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.003941458009649068,1,21,0.14796633302466944
0.006906374997925013,second,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.0010258750116918236,1,21,0.008022374997381121
0.006844499992439523,first,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.0010194170172326267,2,21,0.007949042017571628
0.14434774999972433,second,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.0039348750142380595,2,21,0.14830587501637638
0.1444141250103712,first,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.003976125008193776,3,21,0.14841487500234507
0.006875708990264684,second,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.001021792006213218,3,21,0.007983624993357807
0.0068681669945362955,first,correlated_risk,correlated_risk_n180_m6_g13_s21,compressed,180,0.0010187500156462193,4,21,0.00797304100706242
0.1443489580124151,second,correlated_risk,correlated_risk_n180_m6_g13_s21,dense,180,0.003920999995898455,4,21,0.14829441599431448
0.13944075000472367,first,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.0038086250133346766,0,22,0.14327220802078955
0.007074499997543171,second,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.0010270000202581286,0,22,0.00818841700674966
0.007142415997805074,first,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.0010212500055786222,1,22,0.008250332990428433
0.1390179579902906,second,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.003987542004324496,1,22,0.143028916005278
0.14054070800193585,first,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.004089291993295774,2,22,0.14465370800462551
0.007046292012091726,second,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.0010379999876022339,2,22,0.008177124982466921
0.00708874998963438,first,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.0010619159729685634,3,22,0.00825254200026393
0.1418169160024263,second,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.0039699159970041364,3,22,0.14581337498384528
0.140014834003523,first,correlated_risk,correlated_risk_n180_m6_g13_s22,dense,180,0.003976833017077297,4,22,0.14401550000184216
0.006933541997568682,second,correlated_risk,correlated_risk_n180_m6_g13_s22,compressed,180,0.001028042024699971,4,22,0.008051041979342699
0.006989916000748053,first,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.0010148329893127084,0,23,0.008091708004940301
0.14559933298733085,second,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.003940333001082763,0,23,0.14956349998828955
0.14539937500376254,first,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.00393483298830688,1,23,0.14935845899162814
0.007012292015133426,second,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.001016665977658704,1,23,0.008112750016152859
0.007138416985981166,first,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.0010278749978169799,2,23,0.008254541986389086
0.14583054100512527,second,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.003994416998466477,2,23,0.14984883400029503
0.14561987499473616,first,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.003958500019507483,3,23,0.1496015839802567
0.006909709016326815,second,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.0010248329781461507,3,23,0.008028332988033071
0.006961832987144589,first,correlated_risk,correlated_risk_n180_m6_g13_s23,compressed,180,0.0010330830118618906,4,23,0.008081042004050687
0.14978070900542662,second,correlated_risk,correlated_risk_n180_m6_g13_s23,dense,180,0.004020583000965416,4,23,0.15382529099588282
0.013676541013410315,first,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.0015911250084172934,0,21,0.015435832989169285
0.28980791600770317,second,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.00776670899358578,0,21,0.29761716700159013
0.29111570899840444,first,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007641000003786758,1,21,0.29879937501391396
0.013638917007483542,second,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.0016245000006165355,1,21,0.015427375008584931
0.0138440000009723,first,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.0015639170014765114,2,21,0.01556462500593625
0.2886495839920826,second,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007555040996521711,2,21,0.29624650001642294
0.289131166995503,first,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007595542003400624,3,21,0.2967686250049155
0.013420750008663163,second,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.0015517499996349216,3,21,0.015133709006477147
0.013778000022284687,first,correlated_risk,correlated_risk_n360_m6_g18_s21,compressed,360,0.0015584999928250909,4,21,0.015507083997363225
0.2879323750094045,second,correlated_risk,correlated_risk_n360_m6_g18_s21,dense,360,0.007822209008736536,4,21,0.29579624999314547
0.3000979999778792,first,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.007937832997413352,0,22,0.3080783750046976
0.013788667012704536,second,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.0015791670011822134,0,22,0.015529208001680672
0.013536832993850112,first,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.0015873329830355942,1,22,0.015289500006474555
0.30015650001587346,second,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.007914832996902987,1,22,0.30811395798809826
0.2992707910016179,first,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.007920125004602596,2,22,0.3072344580141362
0.013649875007104129,second,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.0015957080177031457,2,22,0.015429958002641797
0.01373229201999493,first,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.0015686249826103449,3,22,0.015461625007446855
0.2994499999913387,second,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.007705500000156462,3,22,0.3071969999873545
0.29845145798753947,first,correlated_risk,correlated_risk_n360_m6_g18_s22,dense,360,0.0077687500161118805,4,22,0.30626187499728985
0.013442750001559034,second,correlated_risk,correlated_risk_n360_m6_g18_s22,compressed,360,0.0015616250166203827,4,22,0.015165749995503575
0.013611375004984438,first,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.001570958993397653,0,23,0.015349792025517672
0.3026690410042647,second,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.008036999992327765,0,23,0.3107668340089731
0.2998800420027692,first,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.007861582998884842,1,23,0.3077831669943407
0.013928875006968156,second,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.0016225420113187283,1,23,0.01575316599337384
0.013961499993456528,first,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.0015952500107232481,2,23,0.015716666006483138
0.3010189589986112,second,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.007914791000075638,2,23,0.30897616702714004
0.3024794999801088,first,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.007875167008023709,3,23,0.31039741699351
0.013800374988932163,second,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.001591832988196984,3,23,0.015552541997749358
0.013739999994868413,first,correlated_risk,correlated_risk_n360_m6_g18_s23,compressed,360,0.0015614579897373915,4,23,0.015475041000172496
0.30069199998979457,second,correlated_risk,correlated_risk_n360_m6_g18_s23,dense,360,0.007952084008138627,4,23,0.3086877499881666
0.029817750008078292,first,correlated_risk,correlated_risk_n720_m6_g26_s21,compressed,720,0.002671875001396984,0,21,0.03281670901924372
0.6064458339824341,second,correlated_risk,correlated_risk_n720_m6_g26_s21,dense,720,0.015585542016196996,0,21,0.6221113750070799
0.6052964170230553,first,correlated_risk,correlated_risk_n720_m6_g26_s21,dense,720,0.01580929200281389,1,21,0.6211913750157692
0.029587291995994747,second,correlated_risk,correlated_risk_n720_m6_g26_s21,compressed,720,0.002689040993573144,1,21,0.03261212501092814
