configuration,execution_order,family,instance,interval_splits,lower_bound,method,n,relative_gap,repeat,root_upper_bound,seconds,seed,status,theta_lp_evaluations,upper_bound
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s14,3,9018.43915808205,compressed,360,4.033933969418053e-16,3,9018.439158082054,0.18563829199410975,14,tolerance,12,9018.439158082054
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s14,3,9018.43915808205,compressed,360,4.033933969418053e-16,4,9018.439158082054,0.18411912501323968,14,tolerance,12,9018.439158082054
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s14,4,9018.43915808205,clique,360,1.210180190825416e-15,0,9027.69631552296,0.27176712499931455,14,tolerance,12,9018.439158082061
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s14,4,9018.43915808205,clique,360,1.210180190825416e-15,1,9027.69631552296,0.2728338340530172,14,tolerance,12,9018.439158082061
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s14,4,9018.43915808205,clique,360,1.210180190825416e-15,2,9027.69631552296,0.27217316697351635,14,tolerance,12,9018.439158082061
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s14,4,9018.43915808205,clique,360,1.210180190825416e-15,3,9027.69631552296,0.27294850000180304,14,tolerance,12,9018.439158082061
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s14,4,9018.43915808205,clique,360,1.210180190825416e-15,4,9027.69631552296,0.27227195794694126,14,tolerance,12,9018.439158082061
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s15,3,9041.10647767605,compressed,360,9.79800250903065e-14,0,9041.106477676936,0.18454200006090105,15,tolerance,12,9041.106477676936
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s15,3,9041.10647767605,compressed,360,9.79800250903065e-14,1,9041.106477676936,0.184436333947815,15,tolerance,12,9041.106477676936
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s15,3,9041.10647767605,compressed,360,9.79800250903065e-14,2,9041.106477676936,0.18459529196843505,15,tolerance,12,9041.106477676936
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s15,3,9041.10647767605,compressed,360,9.79800250903065e-14,3,9041.106477676936,0.18506358400918543,15,tolerance,12,9041.106477676936
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s15,3,9041.10647767605,compressed,360,9.79800250903065e-14,4,9041.106477676936,0.18734949990175664,15,tolerance,12,9041.106477676936
